0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.68,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.10,0.50,1.32,0.30,0.00,0.42,0.13,0.43,0.52,1.08,0.33,0.16,1.07,0.65,0.63,1.26,0.57,0.71,0.81,0.81,0.04,0.66,1.09,0.94,0.44,0.48,0.92,0.78,0.92,0.56,0.95,0.26,0.73,0.91,0.76,0.57,0.74,0.93,0.56,0.50,0.36,0.31,1.56,0.70,0.95,0.09,0.42,0.19,1.25,0.38
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.35,1.21,0.11,0.04,0.00,0.20,0.11,0.00,0.00,0.00,0.21,0.00,0.31,0.09,0.03,0.05,0.57,0.64,0.18,0.34,0.65,0.00,0.00,0.13,0.46,0.06,0.00,0.80,0.52,0.23,0.48,0.12,0.12,0.04,0.72,0.94,0.16,0.02,0.68,0.32,0.00,0.08,0.24,0.10,0.55,0.19,0.07,0.00,0.51
0.06,0.79,0.36,0.97,0.57,1.19,1.26,0.53,0.83,0.37,0.23,0.28,0.36,0.90,0.63,0.91,0.30,1.39,0.98,0.49,0.29,0.70,0.94,0.54,0.44,0.78,0.38,0.82,0.80,0.58,0.52,0.91,0.38,1.00,0.74,0.87,1.10,0.80,0.97,0.82,1.74,0.48,0.52,0.67,0.88,0.82,0.46,0.45,0.49,0.86
0.77,1.17,0.65,0.15,1.01,0.57,1.03,1.17,0.20,0.88,1.23,1.02,0.42,1.01,1.74,1.02,0.69,1.56,1.25,1.26,1.08,0.67,2.09,1.24,1.23,1.18,1.42,0.78,0.51,0.85,1.17,1.54,1.30,1.36,0.98,0.22,1.69,1.27,0.96,1.44,2.00,1.04,0.95,0.38,1.24,1.52,1.40,0.97,1.29,0.62
1.11,0.83,0.78,0.92,1.48,0.96,1.39,1.04,1.25,1.39,0.86,0.94,1.04,0.68,1.66,1.07,1.05,0.44,2.18,1.06,1.26,1.49,1.42,1.15,1.13,0.65,0.96,1.09,1.01,1.02,2.03,1.64,0.94,0.93,1.08,0.24,1.19,0.70,0.72,1.02,0.74,1.12,0.80,0.89,0.18,0.48,1.41,1.19,0.91,0.81
1.08,0.76,0.12,1.57,0.29,0.90,1.14,0.62,0.47,0.45,0.80,0.09,0.40,0.75,0.31,0.12,0.90,0.89,0.21,1.16,1.21,0.08,0.99,1.65,0.35,0.49,0.52,0.70,0.94,0.45,0.72,0.54,0.61,0.08,0.80,0.57,0.60,0.12,1.02,0.26,0.16,1.26,0.15,0.17,0.65,0.62,1.13,1.13,0.30,0.10
0.94,0.94,0.41,1.06,0.58,0.98,1.12,1.25,0.63,0.62,0.30,0.08,0.73,1.55,0.80,0.35,1.28,0.77,1.18,0.94,0.78,0.49,0.49,1.47,0.91,0.41,0.64,1.36,0.55,1.18,1.03,1.31,1.24,1.50,1.26,0.15,0.39,0.97,1.28,0.90,1.20,1.08,0.96,0.50,0.69,0.68,1.49,1.03,0.27,0.58
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.16,0.91,0.73,0.59,0.76,0.12,0.26,1.05,0.55,1.05,0.55,0.61,1.31,0.97,0.12,1.00,0.26,1.21,0.41,1.01,0.73,0.56,0.76,0.03,0.17,0.28,0.00,0.00,1.02,0.75,0.41,0.94,0.38,0.11,1.16,0.63,0.58,0.51,1.38,0.00,0.76,1.03,0.50,0.45,0.40,0.20,0.86,0.23,0.81,0.75
1.57,0.00,1.34,0.15,1.76,1.38,0.25,0.87,0.28,1.89,1.46,0.00,0.00,2.26,0.37,0.77,0.22,0.80,0.92,1.33,0.20,1.40,0.85,0.38,1.94,0.50,0.56,1.56,1.25,1.72,0.51,0.84,1.89,1.13,1.52,0.76,0.67,1.11,1.38,0.57,1.38,0.37,0.06,1.03,0.32,0.23,1.48,1.76,0.41,0.60
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.02,1.65,0.00,0.02,0.00,0.00,0.00,0.34
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.23,0.84,0.49,0.89,0.67,1.70,1.02,1.41,0.75,2.60,0.87,0.72,0.86,0.97,1.16,0.56,0.90,1.37,0.75,1.25,1.51,0.61,0.50,0.84,0.98,1.23,0.18,1.19,0.63,1.02,1.70,0.60,1.53,1.23,1.39,0.44,0.99,1.41,0.61,1.33,1.04,1.63,1.12,0.74,0.67,0.29,1.46,1.56,1.73,1.17
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.05,0.56,0.37,1.28,0.09,0.20,0.63,0.08,0.38,0.06,0.07,0.21,0.25,0.56,0.15,0.35,0.73,0.80,0.00,0.06,0.71,0.35,0.14,0.00,0.11,0.70,0.08,0.52,0.71,0.00,0.55,0.44,0.36,0.91,0.14,0.41,0.65,0.19,0.08,1.12,0.72,0.71,0.56,1.24,0.81,0.11,0.44,0.41,0.76,1.02
0.53,0.50,1.05,1.24,1.02,0.62,0.61,0.78,0.45,1.15,1.32,0.53,0.35,0.04,0.07,2.37,0.57,1.46,0.32,0.86,0.22,0.38,0.36,0.70,0.05,0.40,0.08,0.62,0.19,0.80,0.60,0.47,0.52,0.00,0.19,1.00,0.84,0.48,1.09,1.10,0.84,0.41,0.12,0.12,0.91,0.54,0.36,0.00,0.56,0.90
0.13,0.11,1.36,0.09,0.58,0.10,0.59,0.02,0.41,0.09,0.37,0.78,0.42,0.10,0.09,0.92,0.18,0.63,0.00,0.00,0.08,0.08,0.78,0.00,0.59,0.96,0.58,0.37,0.66,0.88,0.01,0.79,0.47,0.92,0.11,0.94,0.60,0.55,0.66,0.10,0.62,0.44,0.12,0.46,0.51,0.80,0.56,0.29,0.30,0.30
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.66,0.34,0.48,0.54,1.16,0.79,1.00,1.23,0.94,1.16,0.40,0.75,1.59,0.74,1.61,0.65,0.87,0.66,1.24,0.85,1.56,1.50,0.74,1.29,1.59,0.87,1.30,0.65,0.16,1.01,1.33,1.75,0.38,0.28,1.52,0.83,1.49,0.42,1.08,0.70,0.94,1.27,0.40,0.77,0.15,1.14,0.37,1.99,1.31,0.67
1.05,0.53,0.87,1.12,1.24,1.28,1.54,0.77,1.01,0.70,1.53,0.27,0.94,1.21,0.62,1.14,1.19,1.99,0.52,0.84,1.21,1.31,2.25,1.33,1.37,0.54,1.16,1.70,1.70,1.38,1.16,1.12,0.94,0.63,1.12,0.29,0.21,1.16,1.19,0.66,0.50,0.91,0.11,1.22,0.72,0.76,1.27,1.18,0.94,0.60
0.44,0.00,0.79,0.87,0.56,0.78,0.14,0.74,0.44,0.59,0.49,1.38,0.88,0.34,0.27,0.84,0.30,0.90,0.61,0.18,0.38,0.32,1.27,0.70,0.68,0.11,0.66,0.46,0.98,0.67,0.67,0.00,0.14,0.17,0.08,0.47,0.47,0.18,0.79,0.34,0.64,1.40,0.94,0.31,0.61,0.84,0.60,0.99,1.23,0.71
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.43,0.31,0.66,0.23,0.38,0.75,0.91,1.36,0.77,1.05,0.90,0.23,0.19,0.17,0.32,0.87,0.71,1.38,0.80,0.85,1.23,0.81,1.02,0.74,0.24,0.22,1.38,0.68,0.90,1.49,1.24,0.69,1.25,0.96,1.40,1.02,1.38,0.86,0.94,1.30,0.88,0.65,0.56,0.84,0.67,0.56,1.14,1.34,1.38,0.88
0.82,0.35,0.27,0.58,0.12,0.92,0.40,0.30,0.79,0.86,0.87,0.43,0.00,0.80,0.50,0.59,0.41,0.86,0.39,0.75,1.03,1.25,1.55,0.45,0.60,0.24,0.12,0.84,0.51,0.68,0.83,0.43,1.07,0.17,0.34,0.10,0.09,1.03,1.14,0.20,0.18,0.43,0.52,1.11,0.42,0.78,0.24,0.57,0.70,0.37
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.46,0.45,0.22,0.98,0.22,0.63,0.21,0.04,0.99,0.47,0.85,0.95,0.82,0.30,1.36,0.62,0.29,1.41,0.52,0.75,0.39,0.71,0.15,0.62,0.70,1.04,1.00,0.32,0.28,0.10,0.68,0.00,0.82,0.00,1.23,0.99,1.53,1.20,0.00,0.73,0.38,1.14,0.36,0.58,0.43,0.48,0.36,0.91,1.00,0.87
0.89,0.79,0.30,0.57,1.30,0.66,0.88,1.43,1.57,0.66,1.09,0.17,0.90,0.88,0.73,0.72,1.31,1.37,0.98,1.30,0.46,0.40,0.99,1.10,1.08,0.42,0.42,1.05,0.75,0.87,0.87,0.57,1.11,1.62,1.28,1.29,1.08,1.21,1.06,0.76,0.78,0.70,0.98,0.75,0.00,0.29,1.13,0.57,1.68,0.24
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00